JID,SID,Max,Med,Min,Pay_Period,Currency
3755584376,7973,30.0,,26.0,HOURLY,USD
3757443902,7974,95000.0,,90000.0,YEARLY,USD
3749347336,7975,121500.0,,78000.0,YEARLY,USD
3755584445,7976,80.0,,75.0,HOURLY,USD
3755578983,7977,45.7,,26.0,HOURLY,USD
3749352389,7978,148255.0,,95905.0,YEARLY,USD
3756776603,7979,22.79,,20.72,HOURLY,USD
3757466502,7980,55.0,,50.0,HOURLY,USD
3757457591,7981,115000.0,,100000.0,YEARLY,USD
3756924360,7982,40160.0,,35360.0,YEARLY,USD
3757463100,7983,165000.0,,150000.0,YEARLY,USD
3757471937,7984,55000.0,,45000.0,YEARLY,USD
3755580259,7985,165000.0,,140000.0,YEARLY,USD
3749349427,7986,24.0,,22.0,HOURLY,USD
3757459740,7987,95000.0,,70000.0,YEARLY,USD
3749347531,7988,,75000.0,,YEARLY,USD
3757482239,7989,60.0,,55.0,YEARLY,USD
3757465810,7990,17.0,,15.0,HOURLY,USD
3757469054,7991,26.44,,24.04,HOURLY,USD
3749351814,7992,43500.0,,37000.0,YEARLY,USD
3749349055,7993,88000.0,,58500.0,YEARLY,USD
3755580242,7994,94248.0,,65500.0,YEARLY,USD
3757463009,7995,23.0,,18.0,HOURLY,USD
3757363206,7996,,21.89,,HOURLY,USD
3757465846,7997,150000.0,,130000.0,YEARLY,USD
3757464937,7998,60000.0,,50000.0,YEARLY,USD
3755577871,7999,100000.0,,80000.0,YEARLY,USD
3757462112,8000,140000.0,,120000.0,YEARLY,USD
3755588251,8001,37.0,,25.0,HOURLY,USD
3755588071,8002,25.0,,19.0,HOURLY,USD
3757465181,8003,210000.0,,150000.0,YEARLY,USD
3757463076,8004,175000.0,,140000.0,YEARLY,USD
3757470913,8005,24.0,,19.0,HOURLY,USD
3757467583,8006,710000.0,,300000.0,YEARLY,USD
3755581232,8007,70.0,,65.0,HOURLY,USD
3755582214,8008,80.0,,75.0,HOURLY,USD
3756905178,8009,135000.0,,90000.0,YEARLY,USD
3756904093,8010,20.0,,16.0,HOURLY,USD
3757471864,8011,75.0,,70.0,HOURLY,USD
3757484219,8012,,40.0,,HOURLY,USD
3757419128,8013,50000.0,,40000.0,YEARLY,USD
3757475827,8014,130000.0,,120000.0,YEARLY,USD
3757468045,8015,65000.0,,51000.0,YEARLY,USD
3757461748,8016,72000.0,,57600.0,YEARLY,USD
3755584089,8017,,24.5,,HOURLY,USD
3757461919,8018,50.0,,40.0,HOURLY,USD
3755582920,8019,27.0,,20.75,HOURLY,USD
3755581955,8020,200000.0,,1000.0,YEARLY,USD
3749350869,8021,18.0,,17.0,HOURLY,USD
3757466281,8022,233400.0,,149000.0,YEARLY,USD
3757463963,8023,25.0,,20.0,HOURLY,USD
3756928026,8024,126000.0,,94500.0,YEARLY,USD
3756790206,8025,115000.0,,75000.0,YEARLY,USD
3749350283,8026,20.0,,16.0,HOURLY,USD
3757472029,8027,225000.0,,125000.0,YEARLY,USD
3755575996,8028,50.0,,50.0,HOURLY,USD
3749345821,8029,125400.0,,80900.0,YEARLY,USD
3757458812,8030,,71.75,,HOURLY,USD
3757456241,8031,130000.0,,125000.0,YEARLY,USD
3756798917,8032,95000.0,,52500.0,YEARLY,USD
3757467052,8033,65.0,,60.0,HOURLY,USD
3749352431,8034,,15.0,,HOURLY,USD
3749352158,8035,62000.0,,34000.0,YEARLY,USD
3757453421,8036,147000.0,,130000.0,YEARLY,USD
3757466328,8037,,23.0,,HOURLY,USD
3756780746,8038,17.97,,17.47,HOURLY,USD
3757443824,8039,172000.0,,161000.0,YEARLY,USD
3757457568,8040,350000.0,,250000.0,YEARLY,USD
3755585489,8041,78000.0,,66000.0,YEARLY,USD
3755583816,8042,140000.0,,125000.0,YEARLY,USD
3757459692,8043,21.0,,19.0,HOURLY,USD
3757412169,8044,,40000.0,,YEARLY,USD
3755578945,8045,100000.0,,80000.0,YEARLY,USD
3757469153,8046,28.0,,25.0,HOURLY,USD
3757460195,8047,70000.0,,60000.0,YEARLY,USD
3749347176,8048,90000.0,,70000.0,YEARLY,USD
3757450513,8049,70000.0,,50000.0,YEARLY,USD
3757446920,8050,95000.0,,82000.0,YEARLY,USD
3757461938,8051,202900.0,,130900.0,YEARLY,USD
3757470004,8052,80.0,,60.0,HOURLY,USD
3755580979,8053,82000.0,,58000.0,YEARLY,USD
3757480744,8054,150000.0,,120000.0,YEARLY,USD
3755585416,8055,,19.0,,HOURLY,USD
3757467063,8056,48.0,,40.0,HOURLY,USD
3757466691,8057,28.99,,25.0,HOURLY,USD
3756930094,8058,7602.0,,5957.0,MONTHLY,USD
3755586018,8059,240000.0,,210000.0,YEARLY,USD
3755581214,8060,130000.0,,110000.0,YEARLY,USD
3749353192,8061,160000.0,,110000.0,YEARLY,USD
3757456988,8062,355900.0,,175600.0,YEARLY,USD
3757457605,8063,75000.0,,48000.0,YEARLY,USD
3749348588,8064,28.7,,18.36,HOURLY,USD
3755579863,8065,43750.0,,28080.0,YEARLY,USD
3757445899,8066,172500.0,,127500.0,YEARLY,USD
3749348233,8067,25.0,,23.0,HOURLY,USD
3755580434,8068,40.0,,32.0,HOURLY,USD
3756928112,8069,79000.0,,68000.0,YEARLY,USD
3757486404,8070,45.0,,40.0,HOURLY,USD
3757460206,8071,52.0,,45.0,HOURLY,USD
3757458396,8072,100000.0,,80000.0,YEARLY,USD
3757467472,8073,11463.0,,9471.0,MONTHLY,USD
3757465492,8074,65000.0,,45000.0,YEARLY,USD
3756905292,8075,136000.0,,98000.0,YEARLY,USD
3749347293,8076,,50000.0,,YEARLY,USD
3757481328,8077,65.0,,55.0,HOURLY,USD
3755582626,8078,102663.0,,73331.0,YEARLY,USD
3755581325,8079,,17.0,,HOURLY,USD
3749349544,8080,170000.0,,160000.0,YEARLY,USD
3755588302,8081,160000.0,,135000.0,YEARLY,USD
3757463960,8082,,200000.0,,YEARLY,USD
3755586287,8083,24.42,,20.11,HOURLY,USD
3749347591,8084,23.0,,20.0,HOURLY,USD
3757472358,8085,32.0,,28.0,HOURLY,USD
3757452065,8086,31.0,,25.0,HOURLY,USD
3755581228,8087,189200.0,,146200.0,YEARLY,USD
3757471074,8088,22.0,,18.0,HOURLY,USD
3757450539,8089,24.0,,20.0,HOURLY,USD
3755558495,8090,69700.0,,59700.0,YEARLY,USD
3755558509,8091,115000.0,,95000.0,YEARLY,USD
3757478184,8092,80000.0,,70000.0,YEARLY,USD
3755589029,8093,25.0,,24.0,HOURLY,USD
3757443574,8094,150000.0,,75000.0,YEARLY,USD
3757468021,8095,70000.0,,57000.0,YEARLY,USD
3749351419,8096,264000.0,,105000.0,YEARLY,USD
3756926221,8097,160000.0,,130000.0,YEARLY,USD
3755580806,8098,,23.5,,HOURLY,USD
3757486715,8099,,67.0,,HOURLY,USD
3757470536,8100,209917.0,,154528.0,YEARLY,USD
3757466992,8101,45000.0,,35000.0,YEARLY,USD
3749347182,8102,200000.0,,150000.0,YEARLY,USD
3749347573,8103,,49000.0,,YEARLY,USD
3757460940,8104,75.0,,55.0,HOURLY,USD
3755580284,8105,25.0,,18.0,HOURLY,USD
3757356138,8106,25.0,,22.0,HOURLY,USD
3757462866,8107,65000.0,,60000.0,YEARLY,USD
3757455966,8108,225000.0,,200000.0,YEARLY,USD
3755587420,8109,55000.0,,46750.0,YEARLY,USD
3757479921,8110,19.0,,18.0,HOURLY,USD
3755589195,8111,150000.0,,120000.0,YEARLY,USD
3757453445,8112,55000.0,,48000.0,YEARLY,USD
3755573855,8113,,19.0,,HOURLY,USD
3749349350,8114,100.0,,80.0,HOURLY,USD
3757470498,8115,160000.0,,144000.0,YEARLY,USD
3755576041,8116,160000.0,,130000.0,YEARLY,USD
3749349172,8117,,100000.0,,YEARLY,USD
3757489359,8118,150000.0,,120000.0,YEARLY,USD
3757485104,8119,,38.0,,HOURLY,USD
3757490296,8120,,48.0,,HOURLY,USD
3757489135,8121,60000.0,,45000.0,YEARLY,USD
3755585186,8122,,17.0,,HOURLY,USD
3749352690,8123,40160.0,,35360.0,YEARLY,USD
3755583116,8124,85000.0,,75000.0,YEARLY,USD
3757466514,8125,33.0,,30.0,HOURLY,USD
3757489366,8126,117000.0,,90000.0,YEARLY,USD
3755577917,8127,225000.0,,180000.0,YEARLY,USD
3755585477,8128,36.0,,23.0,HOURLY,USD
3749348709,8129,85822.65,,50457.38,YEARLY,USD
3757446950,8130,75000.0,,65000.0,YEARLY,USD
3757460156,8131,600000.0,,86000.0,YEARLY,USD
3757464469,8132,150000.0,,120000.0,YEARLY,USD
3755588512,8133,60000.0,,50000.0,YEARLY,USD
3755585372,8134,130000.0,,64000.0,YEARLY,USD
3755582878,8135,20.0,,16.0,HOURLY,USD
3749345934,8136,67000.0,,47000.0,YEARLY,USD
3757469105,8137,107700.0,,67800.0,YEARLY,USD
3757450479,8138,170000.0,,140000.0,YEARLY,USD
3755577989,8139,23.6,,22.5,HOURLY,USD
3757461077,8140,,5244.67,,HOURLY,USD
3757459206,8141,75.0,,45.0,HOURLY,USD
3757461822,8142,110000.0,,85000.0,YEARLY,USD
3757443277,8143,30.0,,25.0,HOURLY,USD
3757466487,8144,150000.0,,80000.0,YEARLY,USD
3757481489,8145,7500.0,,5000.0,MONTHLY,USD
3755579926,8146,22.0,,20.0,HOURLY,USD
3757457549,8147,56.0,,46.0,HOURLY,USD
3757468209,8148,80.0,,60.0,HOURLY,USD
3755585495,8149,97800.0,,77400.0,YEARLY,USD
3757485566,8150,100000.0,,90000.0,YEARLY,USD
3757466278,8151,138000.0,,94000.0,YEARLY,USD
3755580709,8152,,19.15,,HOURLY,USD
3757474644,8153,18.0,,17.0,HOURLY,USD
3756780874,8154,17.5,,17.0,HOURLY,USD
3757476610,8155,2163.0,,2010.0,WEEKLY,USD
3757463868,8156,117000.0,,90000.0,YEARLY,USD
3757486301,8157,90000.0,,85000.0,YEARLY,USD
3755587432,8158,129691.0,,99764.0,YEARLY,USD
3757489255,8159,160000.0,,140000.0,YEARLY,USD
3755586104,8160,150000.0,,140000.0,YEARLY,USD
3755582644,8161,,120000.0,,YEARLY,USD
3755580868,8162,32.0,,28.0,HOURLY,USD
3755582293,8163,141000.0,,105000.0,YEARLY,USD
3749343632,8164,130000.0,,110000.0,YEARLY,USD
3757478680,8165,2368.0,,2215.0,WEEKLY,USD
3749348933,8166,85000.0,,70000.0,YEARLY,USD
3756792740,8167,450314.0,,90000.0,YEARLY,USD
3757481271,8168,821.0,,672.0,WEEKLY,USD
3757459232,8169,2742.0,,2563.0,WEEKLY,USD
3755588161,8170,,35.5,,HOURLY,USD
3757489143,8171,33.0,,30.0,HOURLY,USD
3757476934,8172,28.0,,22.0,HOURLY,USD
3757485062,8173,180000.0,,62000.0,YEARLY,USD
3749351147,8174,150000.0,,140000.0,YEARLY,USD
3745576219,8175,82000.0,,60000.0,YEARLY,USD
3757477538,8176,85000.0,,65000.0,YEARLY,USD
3749346516,8177,74.53,,34.47,YEARLY,USD
3755555204,8178,84000.0,,74000.0,YEARLY,USD
3749350302,8179,30.0,,25.0,HOURLY,USD
3757480504,8180,28.21,,26.65,HOURLY,USD
3757475772,8181,60000.0,,50000.0,YEARLY,USD
3757453002,8182,190000.0,,160000.0,YEARLY,USD
3757428687,8183,64000.0,,63000.0,YEARLY,USD
3755575658,8184,215000.0,,176000.0,YEARLY,USD
3757490259,8185,,55.0,,HOURLY,USD
3755576913,8186,200000.0,,180000.0,YEARLY,USD
3755576903,8187,180000.0,,170000.0,YEARLY,USD
3755586488,8188,33.8,,30.0,HOURLY,USD
3755587146,8189,,22.0,,HOURLY,USD
3757453404,8190,55000.0,,45000.0,YEARLY,USD
3755580505,8191,179350.0,,119570.0,YEARLY,USD
3756906194,8192,215000.0,,129000.0,YEARLY,USD
3757487644,8193,25.0,,22.59,HOURLY,USD
3756904680,8194,,15.15,,HOURLY,USD
3757460200,8195,110000.0,,85000.0,YEARLY,USD
3757463882,8196,7545.0,,4170.0,MONTHLY,USD
3749351201,8197,100000.0,,60000.0,YEARLY,USD
3756906498,8198,32.53,,26.33,HOURLY,USD
3755589412,8199,24.0,,22.0,HOURLY,USD
3749347682,8200,65000.0,,60000.0,YEARLY,USD
3755579691,8201,180000.0,,120000.0,YEARLY,USD
3757483736,8202,,3440.0,,MONTHLY,USD
3757436707,8203,200000.0,,150000.0,YEARLY,USD
3757481550,8204,,16.0,,HOURLY,USD
3749349184,8205,34.0,,30.0,HOURLY,USD
3749353045,8206,35.0,,30.0,HOURLY,USD
3755582652,8207,42000.0,,36000.0,YEARLY,USD
3749355223,8208,,17.0,,HOURLY,USD
3749350350,8209,62000.0,,42000.0,YEARLY,USD
3757463874,8210,114800.0,,83500.0,YEARLY,USD
3757446927,8211,75000.0,,65000.0,YEARLY,USD
3757450370,8212,160000.0,,130000.0,YEARLY,USD
3757474008,8213,2384.0,,2206.0,WEEKLY,USD
3757479468,8214,44.0,,30.0,HOURLY,USD
3757473401,8215,90000.0,,80000.0,YEARLY,USD
3757455965,8216,20.0,,17.0,HOURLY,USD
3757467302,8217,22.0,,19.0,HOURLY,USD
3757484771,8218,40.0,,38.0,HOURLY,USD
3757476938,8219,25.0,,22.0,HOURLY,USD
3757483768,8220,160000.0,,110000.0,YEARLY,USD
3755586295,8221,,125000.0,,YEARLY,USD
3755577954,8222,190000.0,,160000.0,YEARLY,USD
3757489336,8223,787476.0,,22932.0,YEARLY,USD
3749346521,8224,70000.0,,60000.0,YEARLY,USD
3757486703,8225,,3652.0,,MONTHLY,USD
3757482933,8226,30.0,,25.0,HOURLY,USD
3756905486,8227,161537.48,,130768.56,YEARLY,USD
3749350416,8228,140000.0,,70000.0,YEARLY,USD
3757473671,8229,119520.0,,66400.0,YEARLY,USD
3755581598,8230,100000.0,,80000.0,YEARLY,USD
3749341180,8231,80000.0,,60000.0,YEARLY,USD
3757487603,8232,24.0,,18.0,HOURLY,USD
3757431991,8233,65000.0,,52000.0,YEARLY,USD
3749358060,8234,18.82,,16.8,HOURLY,USD
3755555248,8235,130000.0,,115000.0,YEARLY,USD
3749350412,8236,154500.0,,98500.0,YEARLY,USD
3749353581,8237,,95000.0,,YEARLY,USD
3756930051,8238,,148507.0,,YEARLY,USD
3749346750,8239,95000.0,,85000.0,YEARLY,USD
3757485830,8240,,85000.0,,YEARLY,USD
3757474668,8241,,16.0,,HOURLY,USD
3749352523,8242,,18.0,,HOURLY,USD
3757460060,8243,140000.0,,100000.0,YEARLY,USD
3757466474,8244,165000.0,,120000.0,YEARLY,USD
3755585020,8245,27.31,,17.5,HOURLY,USD
3755586482,8246,160000.0,,150000.0,YEARLY,USD
3755584148,8247,120000.0,,90000.0,YEARLY,USD
3755583703,8248,150000.0,,120000.0,YEARLY,USD
3757460790,8249,,150000.0,,YEARLY,USD
3755579612,8250,220000.0,,190000.0,YEARLY,USD
3757477088,8251,105000.0,,100000.0,YEARLY,USD
3749353584,8252,95000.0,,85000.0,YEARLY,USD
3755563699,8253,216000.0,,76000.0,YEARLY,USD
3757483817,8254,250000.0,,180000.0,YEARLY,USD
3755589069,8255,80.0,,60.0,HOURLY,USD
3755594305,8256,57.75,,38.5,HOURLY,USD
3757484831,8257,,63.0,,HOURLY,USD
3757461831,8258,170000.0,,135000.0,YEARLY,USD
3756926220,8259,40160.0,,35360.0,YEARLY,USD
3755590183,8260,360000.0,,300000.0,YEARLY,USD
3757484960,8261,120890.0,,84400.0,YEARLY,USD
3755575905,8262,135000.0,,100000.0,YEARLY,USD
3757461081,8263,26.4,,24.0,HOURLY,USD
3755588088,8264,100000.0,,80000.0,YEARLY,USD
3757450603,8265,50000.0,,40000.0,YEARLY,USD
3749354056,8266,43500.0,,37000.0,YEARLY,USD
3749355239,8267,75502.05,,55029.65,YEARLY,USD
3755590670,8268,34.17,,29.05,HOURLY,USD
3749357471,8269,,23.0,,HOURLY,USD
3757460193,8270,49.67,,37.49,HOURLY,USD
3757432270,8271,,25.0,,HOURLY,USD
3749356494,8272,,15.0,,HOURLY,USD
3749357066,8273,,17.0,,HOURLY,USD
3757456915,8274,125000.0,,92000.0,YEARLY,USD
3755583868,8275,63000.0,,60400.0,YEARLY,USD
3756788941,8276,,65000.0,,YEARLY,USD
3749348982,8277,,79000.0,,YEARLY,USD
3755577958,8278,257900.0,,228100.0,YEARLY,USD
3757478653,8279,2035.0,,1882.0,WEEKLY,USD
3757496259,8280,110.0,,95.0,YEARLY,USD
3755581977,8281,128043.0,,98496.0,YEARLY,USD
3755588633,8282,,95000.0,,YEARLY,USD
3749347311,8283,,50000.0,,YEARLY,USD
3755586685,8284,,15.0,,HOURLY,USD
3757486754,8285,,2842.0,,MONTHLY,USD
3755578785,8286,30.0,,20.0,HOURLY,USD
3757489280,8287,105000.0,,85000.0,YEARLY,USD
3755583937,8288,25.0,,21.0,HOURLY,USD
3749361016,8289,,42000.0,,YEARLY,USD
3755592452,8290,100000.0,,75000.0,YEARLY,USD
3757492146,8291,85000.0,,75000.0,YEARLY,USD
3757490297,8292,,54.0,,HOURLY,USD
3749356496,8293,77000.0,,72000.0,YEARLY,USD
3755584700,8294,16.5,,15.0,HOURLY,USD
3757475709,8295,2710.0,,2557.0,WEEKLY,USD
3755591523,8296,55000.0,,45000.0,YEARLY,USD
3757485676,8297,,47.36,,HOURLY,USD
3757455342,8298,49.0,,45.0,HOURLY,USD
3749350852,8299,28.0,,22.0,HOURLY,USD
3755597065,8300,180000.0,,130000.0,YEARLY,USD
3757470377,8301,150000.0,,125000.0,YEARLY,USD
3755580675,8302,110000.0,,95000.0,YEARLY,USD
3755584172,8303,65000.0,,55000.0,YEARLY,USD
3756907243,8304,30.15,,26.05,HOURLY,USD
3755590000,8305,26.21,,22.0,YEARLY,USD
3757461838,8306,122500.0,,70000.0,YEARLY,USD
3755580584,8307,60000.0,,45000.0,YEARLY,USD
3755594303,8308,52.0,,46.0,HOURLY,USD
3755583180,8309,40.0,,40.0,HOURLY,USD
3755593464,8310,,10000.0,,YEARLY,USD
3749352728,8311,20.0,,19.0,HOURLY,USD
3757484741,8312,65000.0,,55000.0,YEARLY,USD
3757470041,8313,72000.0,,66560.0,YEARLY,USD
3757479497,8314,120000.0,,95000.0,YEARLY,USD
3757462890,8315,225000.0,,125000.0,YEARLY,USD
3749353150,8316,,25.0,,HOURLY,USD
3757498447,8317,,250000.0,,YEARLY,USD
3757467089,8318,175000.0,,150000.0,YEARLY,USD
3756924286,8319,22.02,,21.33,HOURLY,USD
3755575813,8320,140000.0,,110000.0,YEARLY,USD
3755578866,8321,138600.0,,92400.0,YEARLY,USD
3755583996,8322,16.5,,15.0,HOURLY,USD
3757495433,8323,150000.0,,135000.0,YEARLY,USD
3757483938,8324,57000.0,,52000.0,YEARLY,USD
3755590697,8325,,120000.0,,YEARLY,USD
3757463038,8326,130000.0,,95000.0,YEARLY,USD
3757495811,8327,,20.0,,HOURLY,USD
3749352662,8328,43500.0,,37000.0,YEARLY,USD
3755588631,8329,,22.0,,HOURLY,USD
3755584611,8330,100000.0,,90000.0,YEARLY,USD
3755589121,8331,70.0,,65.0,HOURLY,USD
3757479537,8332,2431.0,,2278.0,WEEKLY,USD
3757471292,8333,,70000.0,,YEARLY,USD
3749354032,8334,43500.0,,37000.0,YEARLY,USD
3757484477,8335,85000.0,,62000.0,YEARLY,USD
3757486630,8336,,54.0,,HOURLY,USD
3755589002,8337,5474.0,,3717.0,MONTHLY,USD
3749355682,8338,,20.0,,HOURLY,USD
3756757906,8339,220000.0,,160000.0,YEARLY,USD
3757433457,8340,322880.0,,134530.0,YEARLY,USD
3757468511,8341,85000.0,,75000.0,YEARLY,USD
3757468200,8342,150000.0,,100000.0,YEARLY,USD
3757485806,8343,,50.0,,HOURLY,USD
3757468040,8344,100000.0,,85000.0,YEARLY,USD
3757460183,8345,170000.0,,145000.0,YEARLY,USD
3757475815,8346,1634.0,,1484.0,WEEKLY,USD
3749355038,8347,42.0,,38.0,HOURLY,USD
3755589846,8348,165000.0,,155000.0,YEARLY,USD
3755594463,8349,100000.0,,60000.0,YEARLY,USD
3755583569,8350,75000.0,,70000.0,YEARLY,USD
3755588162,8351,,100000.0,,YEARLY,USD
3757471812,8352,74900.0,,45000.0,YEARLY,USD
3757464591,8353,55.0,,55.0,HOURLY,USD
3755581336,8354,104000.0,,77100.0,YEARLY,USD
3756902639,8355,85842.12,,69544.54,YEARLY,USD
3757494296,8356,,44.0,,HOURLY,USD
3757493314,8357,15.0,,14.2,HOURLY,USD
3749360326,8358,,80000.0,,YEARLY,USD
3755584391,8359,,18.0,,HOURLY,USD
3749359158,8360,50.0,,45.0,HOURLY,USD
3755589554,8361,131400.0,,78700.0,YEARLY,USD
3755578691,8362,180000.0,,150000.0,YEARLY,USD
3755585427,8363,200000.0,,1000.0,YEARLY,USD
3755582341,8364,140000.0,,130000.0,YEARLY,USD
3755581873,8365,25.0,,20.0,HOURLY,USD
3756795711,8366,449936.0,,90000.0,YEARLY,USD
3757489516,8367,20.0,,20.0,HOURLY,USD
3749346277,8368,40.0,,30.0,HOURLY,USD
3755592215,8369,134000.0,,120000.0,YEARLY,USD
3755582902,8370,,150000.0,,YEARLY,USD
3757490562,8371,115000.0,,95000.0,YEARLY,USD
3755586049,8372,45000.0,,27000.0,YEARLY,USD
3757492621,8373,199000.0,,186000.0,YEARLY,USD
3757484433,8374,25.5,,18.5,HOURLY,USD
3757345514,8375,130000.0,,110000.0,YEARLY,USD
3755596228,8376,180000.0,,140000.0,YEARLY,USD
3757470111,8377,60000.0,,55000.0,YEARLY,USD
3749347600,8378,,52000.0,,YEARLY,USD
3757462889,8379,53.08,,27.07,HOURLY,USD
3757498427,8380,367500.0,,210000.0,YEARLY,USD
3757422192,8381,,14.0,,HOURLY,USD
3755578744,8382,200000.0,,150000.0,YEARLY,USD
3756102076,8383,76000.0,,50000.0,YEARLY,USD
3757483970,8384,17.0,,15.0,HOURLY,USD
3755589640,8385,163200.0,,114200.0,YEARLY,USD
3757498167,8386,80000.0,,70000.0,YEARLY,USD
3749354027,8387,167600.0,,125000.0,YEARLY,USD
3757482412,8388,24.34,,22.34,HOURLY,USD
3749356686,8389,,39816.0,,YEARLY,USD
3756779809,8390,101000.0,,68000.0,YEARLY,USD
3755589989,8391,,48722.0,,YEARLY,USD
3755593541,8392,140000.0,,120000.0,YEARLY,USD
3755584205,8393,,15.0,,HOURLY,USD
3757466204,8394,150000.0,,115000.0,YEARLY,USD
3757700012,8395,45000.0,,40000.0,YEARLY,USD
3757495930,8396,79685.0,,55901.0,YEARLY,USD
3755593367,8397,51.0,,40.0,HOURLY,USD
3755597409,8398,49.0,,47.0,HOURLY,USD
3755595205,8399,200000.0,,180000.0,YEARLY,USD
3757492651,8400,18.0,,16.0,HOURLY,USD
3749352287,8401,64500.0,,54900.0,YEARLY,USD
3757477707,8402,2006.0,,1853.0,WEEKLY,USD
3757495496,8403,59000.0,,49000.0,YEARLY,USD
3755576519,8404,,20.0,,HOURLY,USD
3757485458,8405,150000.0,,125000.0,YEARLY,USD
3757704939,8406,150000.0,,130000.0,YEARLY,USD
3757495241,8407,15.0,,14.2,HOURLY,USD
3749355575,8408,190000.0,,170000.0,YEARLY,USD
3757477690,8409,2163.0,,2010.0,WEEKLY,USD
3756901384,8410,,22.81,,HOURLY,USD
3755582773,8411,132000.0,,125000.0,YEARLY,USD
3755587925,8412,50.0,,37.0,HOURLY,USD
3757705173,8413,110000.0,,100000.0,YEARLY,USD
3757480653,8414,70000.0,,50000.0,YEARLY,USD
3757700865,8415,55.0,,50.0,HOURLY,USD
3755580664,8416,138000.0,,102000.0,YEARLY,USD
3757498445,8417,90000.0,,60000.0,YEARLY,USD
3749347961,8418,32.0,,23.0,HOURLY,USD
3757497317,8419,49.0,,39.0,HOURLY,USD
3757493590,8420,25.0,,21.0,HOURLY,USD
3757472947,8421,,40000.0,,YEARLY,USD
3757456887,8422,100000.0,,70000.0,YEARLY,USD
3755579793,8423,185848.0,,95056.0,YEARLY,USD
3757488481,8424,9632.0,,2240.0,MONTHLY,USD
3757465203,8425,60.0,,50.0,HOURLY,USD
3749352936,8426,23.5,,17.0,HOURLY,USD
3755592610,8427,135000.0,,90000.0,YEARLY,USD
3757488099,8428,,15.5,,HOURLY,USD
3757703007,8429,140000.0,,115000.0,YEARLY,USD
3757700091,8430,151835.2,,122648.9,YEARLY,USD
3757490640,8431,100000.0,,90000.0,YEARLY,USD
3755598940,8432,200000.0,,150000.0,YEARLY,USD
3755595512,8433,127200.0,,84800.0,YEARLY,USD
3757482184,8434,2406.0,,2253.0,WEEKLY,USD
3757494359,8435,,18.5,,HOURLY,USD
3757475086,8436,119520.0,,66400.0,YEARLY,USD
3757497494,8437,150000.0,,100000.0,YEARLY,USD
3757497040,8438,17.0,,16.0,HOURLY,USD
3755591721,8439,,16.75,,HOURLY,USD
3755584604,8440,100000.0,,80000.0,YEARLY,USD
3757478671,8441,1533.0,,1384.0,WEEKLY,USD
3749353570,8442,255500.0,,111000.0,YEARLY,USD
3757466552,8443,35.0,,25.0,HOURLY,USD
3757492745,8444,219650.0,,136000.0,YEARLY,USD
3757492883,8445,,148750.0,,YEARLY,USD
3755537981,8446,187000.0,,149000.0,YEARLY,USD
3757482306,8447,,24.0,,HOURLY,USD
3757496362,8448,121000.0,,66000.0,YEARLY,USD
3755582818,8449,52.89,,52.89,HOURLY,USD
3757708947,8450,161520.0,,107680.0,YEARLY,USD
3757469205,8451,115800.0,,70200.0,YEARLY,USD
3757488479,8452,,48.0,,HOURLY,USD
3757700519,8453,176660.0,,93800.0,YEARLY,USD
3757700185,8454,120000.0,,90000.0,YEARLY,USD
3757472192,8455,180000.0,,150000.0,YEARLY,USD
3749344999,8456,55.0,,53.54,HOURLY,USD
3749364901,8457,330000.0,,250000.0,YEARLY,USD
3757456283,8458,24.0,,22.0,HOURLY,USD
3757494299,8459,160000.0,,93750.0,YEARLY,USD
3749348185,8460,22.5,,19.5,HOURLY,USD
3757468604,8461,46.0,,35.0,HOURLY,USD
3757700855,8462,136515.0,,91005.0,YEARLY,USD
3757449974,8463,111000.0,,39000.0,YEARLY,USD
3756105492,8464,50000.0,,10000.0,YEARLY,USD
3757463286,8465,95000.0,,75000.0,YEARLY,USD
3749346560,8466,20.0,,18.0,HOURLY,USD
3757465370,8467,95000.0,,90000.0,YEARLY,USD
3757452124,8468,65000.0,,55000.0,YEARLY,USD
3749353303,8469,167600.0,,125000.0,YEARLY,USD
3755582442,8470,,16.2,,HOURLY,USD
3757495116,8471,119850.0,,66300.0,YEARLY,USD
3755591189,8472,110000.0,,90000.0,YEARLY,USD
3757492275,8473,170000.0,,120000.0,YEARLY,USD
3755576947,8474,34.62,,26.44,HOURLY,USD
3749358470,8475,,22.0,,HOURLY,USD
3757486667,8476,177272.0,,177272.0,YEARLY,USD
3757470293,8477,90000.0,,75000.0,YEARLY,USD
3757480494,8478,80000.0,,60000.0,YEARLY,USD
3757484797,8479,,51.0,,HOURLY,USD
3757463935,8480,,60000.0,,YEARLY,USD
3749362460,8481,18.0,,16.25,HOURLY,USD
3749357367,8482,228300.0,,122900.0,YEARLY,USD
3757458718,8483,32.37,,21.58,HOURLY,USD
3757496174,8484,233000.0,,214000.0,YEARLY,USD
3757468975,8485,85000.0,,75000.0,YEARLY,USD
3755576150,8486,46000.0,,44000.0,YEARLY,USD
3757463074,8487,83.0,,75.0,HOURLY,USD
3757715321,8488,90000.0,,75000.0,YEARLY,USD
3749350117,8489,220000.0,,160000.0,YEARLY,USD
3757493564,8490,,18.0,,HOURLY,USD
3756902361,8491,245000.0,,147000.0,YEARLY,USD
3749356158,8492,65000.0,,60000.0,YEARLY,USD
3756902792,8493,79805.0,,53203.0,YEARLY,USD
3749353806,8494,120000.0,,110000.0,YEARLY,USD
